serialNumber,macAddress,type,registrationStatus,accessToken,desiredConfigurationTemplate,desiredConfigurationMd5,desiredConfigurationSize
C10625081542,00:0B:C2:19:C0:41,P300,ACTIVATED,185803000BC219C041,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081543,00:0B:C2:19:C0:43,P300,ACTIVATED,185803000BC219C043,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081544,00:0B:C2:19:C0:45,P300,ACTIVATED,185803000BC219C045,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081545,00:0B:C2:19:C0:47,P300,ACTIVATED,185803000BC219C047,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081546,00:0B:C2:19:C0:49,P300,ACTIVATED,185803000BC219C049,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081547,00:0B:C2:19:C0:4B,P300,ACTIVATED,185803000BC219C04B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081548,00:0B:C2:19:C0:4D,P300,ACTIVATED,185803000BC219C04D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081549,00:0B:C2:19:C0:4F,P300,ACTIVATED,185803000BC219C04F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081550,00:0B:C2:19:C0:51,P300,ACTIVATED,185803000BC219C051,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081551,00:0B:C2:19:C0:53,P300,ACTIVATED,185803000BC219C053,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081552,00:0B:C2:19:C0:55,P300,ACTIVATED,185803000BC219C055,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081553,00:0B:C2:19:C0:57,P300,ACTIVATED,185803000BC219C057,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081554,00:0B:C2:19:C0:59,P300,ACTIVATED,185803000BC219C059,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081556,00:0B:C2:19:C0:5D,P300,ACTIVATED,185803000BC219C05D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081557,00:0B:C2:19:C0:5F,P300,ACTIVATED,185803000BC219C05F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081558,00:0B:C2:19:C0:61,P300,ACTIVATED,185803000BC219C061,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081559,00:0B:C2:19:C0:63,P300,ACTIVATED,185803000BC219C063,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081560,00:0B:C2:19:C0:65,P300,ACTIVATED,185803000BC219C065,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081561,00:0B:C2:19:C0:67,P300,ACTIVATED,185803000BC219C067,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081562,00:0B:C2:19:C0:69,P300,ACTIVATED,185803000BC219C069,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081563,00:0B:C2:19:C0:6B,P300,ACTIVATED,185803000BC219C06B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081564,00:0B:C2:19:C0:6D,P300,ACTIVATED,185803000BC219C06D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081565,00:0B:C2:19:C0:6F,P300,ACTIVATED,185803000BC219C06F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081566,00:0B:C2:19:C0:71,P300,ACTIVATED,185803000BC219C071,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081567,00:0B:C2:19:C0:73,P300,ACTIVATED,185803000BC219C073,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081568,00:0B:C2:19:C0:75,P300,ACTIVATED,185803000BC219C075,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081569,00:0B:C2:19:C0:77,P300,ACTIVATED,185803000BC219C077,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081570,00:0B:C2:19:C0:79,P300,ACTIVATED,185803000BC219C079,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081571,00:0B:C2:19:C0:7B,P300,ACTIVATED,185803000BC219C07B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081572,00:0B:C2:19:C0:7D,P300,ACTIVATED,185803000BC219C07D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081573,00:0B:C2:19:C0:7F,P300,ACTIVATED,185803000BC219C07F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081574,00:0B:C2:19:C0:81,P300,ACTIVATED,185803000BC219C081,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081575,00:0B:C2:19:C0:83,P300,ACTIVATED,185803000BC219C083,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081576,00:0B:C2:19:C0:85,P300,ACTIVATED,185803000BC219C085,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081577,00:0B:C2:19:C0:87,P300,ACTIVATED,185803000BC219C087,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081578,00:0B:C2:19:C0:89,P300,ACTIVATED,185803000BC219C089,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081579,00:0B:C2:19:C0:8B,P300,ACTIVATED,185803000BC219C08B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081580,00:0B:C2:19:C0:8D,P300,ACTIVATED,185803000BC219C08D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081581,00:0B:C2:19:C0:8F,P300,ACTIVATED,185803000BC219C08F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081582,00:0B:C2:19:C0:91,P300,ACTIVATED,185803000BC219C091,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081583,00:0B:C2:19:C0:93,P300,ACTIVATED,185803000BC219C093,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081585,00:0B:C2:19:C0:97,P300,ACTIVATED,185803000BC219C097,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081586,00:0B:C2:19:C0:99,P300,ACTIVATED,185803000BC219C099,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081587,00:0B:C2:19:C0:9B,P300,ACTIVATED,185803000BC219C09B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081588,00:0B:C2:19:C0:9D,P300,ACTIVATED,185803000BC219C09D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081589,00:0B:C2:19:C0:9F,P300,ACTIVATED,185803000BC219C09F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081590,00:0B:C2:19:C0:A1,P300,ACTIVATED,185803000BC219C0A1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081591,00:0B:C2:19:C0:A3,P300,ACTIVATED,185803000BC219C0A3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081592,00:0B:C2:19:C0:A5,P300,ACTIVATED,185803000BC219C0A5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081593,00:0B:C2:19:C0:A7,P300,ACTIVATED,185803000BC219C0A7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081595,00:0B:C2:19:C0:AB,P300,ACTIVATED,185803000BC219C0AB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081596,00:0B:C2:19:C0:AD,P300,ACTIVATED,185803000BC219C0AD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081597,00:0B:C2:19:C0:AF,P300,ACTIVATED,185803000BC219C0AF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081598,00:0B:C2:19:C0:B1,P300,ACTIVATED,185803000BC219C0B1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081599,00:0B:C2:19:C0:B3,P300,ACTIVATED,185803000BC219C0B3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081600,00:0B:C2:19:C0:B5,P300,ACTIVATED,185803000BC219C0B5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081601,00:0B:C2:19:C0:B7,P300,ACTIVATED,185803000BC219C0B7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081602,00:0B:C2:19:C0:B9,P300,ACTIVATED,185803000BC219C0B9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081603,00:0B:C2:19:C0:BB,P300,ACTIVATED,185803000BC219C0BB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081604,00:0B:C2:19:C0:BD,P300,ACTIVATED,185803000BC219C0BD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081605,00:0B:C2:19:C0:BF,P300,ACTIVATED,185803000BC219C0BF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081606,00:0B:C2:19:C0:C1,P300,ACTIVATED,185803000BC219C0C1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081607,00:0B:C2:19:C0:C3,P300,ACTIVATED,185803000BC219C0C3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081608,00:0B:C2:19:C0:C5,P300,ACTIVATED,185803000BC219C0C5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081609,00:0B:C2:19:C0:C7,P300,ACTIVATED,185803000BC219C0C7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081610,00:0B:C2:19:C0:C9,P300,ACTIVATED,185803000BC219C0C9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081611,00:0B:C2:19:C0:CB,P300,ACTIVATED,185803000BC219C0CB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081612,00:0B:C2:19:C0:CD,P300,ACTIVATED,185803000BC219C0CD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081613,00:0B:C2:19:C0:CF,P300,ACTIVATED,185803000BC219C0CF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081614,00:0B:C2:19:C0:D1,P300,ACTIVATED,185803000BC219C0D1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081615,00:0B:C2:19:C0:D3,P300,ACTIVATED,185803000BC219C0D3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081616,00:0B:C2:19:C0:D5,P300,ACTIVATED,185803000BC219C0D5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081617,00:0B:C2:19:C0:D7,P300,ACTIVATED,185803000BC219C0D7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081618,00:0B:C2:19:C0:D9,P300,ACTIVATED,185803000BC219C0D9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081619,00:0B:C2:19:C0:DB,P300,ACTIVATED,185803000BC219C0DB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081620,00:0B:C2:19:C0:DD,P300,ACTIVATED,185803000BC219C0DD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081621,00:0B:C2:19:C0:DF,P300,ACTIVATED,185803000BC219C0DF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081622,00:0B:C2:19:C0:E1,P300,ACTIVATED,185803000BC219C0E1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081623,00:0B:C2:19:C0:E3,P300,ACTIVATED,185803000BC219C0E3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081624,00:0B:C2:19:C0:E5,P300,ACTIVATED,185803000BC219C0E5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081625,00:0B:C2:19:C0:E7,P300,ACTIVATED,185803000BC219C0E7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081626,00:0B:C2:19:C0:E9,P300,ACTIVATED,185803000BC219C0E9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081627,00:0B:C2:19:C0:EB,P300,ACTIVATED,185803000BC219C0EB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081628,00:0B:C2:19:C0:ED,P300,ACTIVATED,185803000BC219C0ED,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081629,00:0B:C2:19:C0:EF,P300,ACTIVATED,185803000BC219C0EF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081630,00:0B:C2:19:C0:F1,P300,ACTIVATED,185803000BC219C0F1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081631,00:0B:C2:19:C0:F3,P300,ACTIVATED,185803000BC219C0F3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081632,00:0B:C2:19:C0:F5,P300,ACTIVATED,185803000BC219C0F5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081635,00:0B:C2:19:C0:FB,P300,ACTIVATED,185803000BC219C0FB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081636,00:0B:C2:19:C0:FD,P300,ACTIVATED,185803000BC219C0FD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081637,00:0B:C2:19:C0:FF,P300,ACTIVATED,185803000BC219C0FF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081639,00:0B:C2:19:C1:03,P300,ACTIVATED,185803000BC219C103,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081640,00:0B:C2:19:C1:05,P300,ACTIVATED,185803000BC219C105,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081641,00:0B:C2:19:C1:07,P300,ACTIVATED,185803000BC219C107,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081643,00:0B:C2:19:C1:0B,P300,ACTIVATED,185803000BC219C10B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081644,00:0B:C2:19:C1:0D,P300,ACTIVATED,185803000BC219C10D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081646,00:0B:C2:19:C1:11,P300,ACTIVATED,185803000BC219C111,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081647,00:0B:C2:19:C1:13,P300,ACTIVATED,185803000BC219C113,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081648,00:0B:C2:19:C1:15,P300,ACTIVATED,185803000BC219C115,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081649,00:0B:C2:19:C1:17,P300,ACTIVATED,185803000BC219C117,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081650,00:0B:C2:19:C1:19,P300,ACTIVATED,185803000BC219C119,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081651,00:0B:C2:19:C1:1B,P300,ACTIVATED,185803000BC219C11B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081652,00:0B:C2:19:C1:1D,P300,ACTIVATED,185803000BC219C11D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081653,00:0B:C2:19:C1:1F,P300,ACTIVATED,185803000BC219C11F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081654,00:0B:C2:19:C1:21,P300,ACTIVATED,185803000BC219C121,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081655,00:0B:C2:19:C1:23,P300,ACTIVATED,185803000BC219C123,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081656,00:0B:C2:19:C1:25,P300,ACTIVATED,185803000BC219C125,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081657,00:0B:C2:19:C1:27,P300,ACTIVATED,185803000BC219C127,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081658,00:0B:C2:19:C1:29,P300,ACTIVATED,185803000BC219C129,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081659,00:0B:C2:19:C1:2B,P300,ACTIVATED,185803000BC219C12B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081660,00:0B:C2:19:C1:2D,P300,ACTIVATED,185803000BC219C12D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081661,00:0B:C2:19:C1:2F,P300,ACTIVATED,185803000BC219C12F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081662,00:0B:C2:19:C1:31,P300,ACTIVATED,185803000BC219C131,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081663,00:0B:C2:19:C1:33,P300,ACTIVATED,185803000BC219C133,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081664,00:0B:C2:19:C1:35,P300,ACTIVATED,185803000BC219C135,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081665,00:0B:C2:19:C1:37,P300,ACTIVATED,185803000BC219C137,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081666,00:0B:C2:19:C1:39,P300,ACTIVATED,185803000BC219C139,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081667,00:0B:C2:19:C1:3B,P300,ACTIVATED,185803000BC219C13B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081668,00:0B:C2:19:C1:3D,P300,ACTIVATED,185803000BC219C13D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081669,00:0B:C2:19:C1:3F,P300,ACTIVATED,185803000BC219C13F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081670,00:0B:C2:19:C1:41,P300,ACTIVATED,185803000BC219C141,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081671,00:0B:C2:19:C1:43,P300,ACTIVATED,185803000BC219C143,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081672,00:0B:C2:19:C1:45,P300,ACTIVATED,185803000BC219C145,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081673,00:0B:C2:19:C1:47,P300,ACTIVATED,185803000BC219C147,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081674,00:0B:C2:19:C1:49,P300,ACTIVATED,185803000BC219C149,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081675,00:0B:C2:19:C1:4B,P300,ACTIVATED,185803000BC219C14B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081676,00:0B:C2:19:C1:4D,P300,ACTIVATED,185803000BC219C14D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081677,00:0B:C2:19:C1:4F,P300,ACTIVATED,185803000BC219C14F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081678,00:0B:C2:19:C1:51,P300,ACTIVATED,185803000BC219C151,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081679,00:0B:C2:19:C1:53,P300,ACTIVATED,185803000BC219C153,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081680,00:0B:C2:19:C1:55,P300,ACTIVATED,185803000BC219C155,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081681,00:0B:C2:19:C1:57,P300,ACTIVATED,185803000BC219C157,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081682,00:0B:C2:19:C1:59,P300,ACTIVATED,185803000BC219C159,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081683,00:0B:C2:19:C1:5B,P300,ACTIVATED,185803000BC219C15B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081684,00:0B:C2:19:C1:5D,P300,ACTIVATED,185803000BC219C15D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081685,00:0B:C2:19:C1:5F,P300,ACTIVATED,185803000BC219C15F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081686,00:0B:C2:19:C1:61,P300,ACTIVATED,185803000BC219C161,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081687,00:0B:C2:19:C1:63,P300,ACTIVATED,185803000BC219C163,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081688,00:0B:C2:19:C1:65,P300,ACTIVATED,185803000BC219C165,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081689,00:0B:C2:19:C1:67,P300,ACTIVATED,185803000BC219C167,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081690,00:0B:C2:19:C1:69,P300,ACTIVATED,185803000BC219C169,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
